milisegundos,datos
46770,1895
46780,1875
46790,1879
46800,1883
46810,1886
46820,1883
46830,1885
46840,1877
46850,1893
46860,2287
46870,1950
46880,1893
46890,1907
46900,1893
46910,1895
46920,1882
46930,1891
46940,1891
46950,1905
46960,1915
46970,1910
46980,1908
46990,1929
47000,1936
47010,1965
47020,1945
47030,1957
47040,1966
47050,1957
47060,1958
47070,1961
47080,1963
47090,1971
47100,1958
47110,1949
47120,1945
47130,1958
47140,1930
47150,1936
47160,1925
47170,1934
47180,1930
47190,1921
47200,1918
47210,1904
47220,1905
47230,1873
47240,2005
47250,1840
47260,1886
47270,1998
47280,1969
47290,1959
47300,1936
47310,1922
47320,1936
47330,1933
47340,1919
47350,2000
47360,1889
47370,1837
47380,1837
47390,2032
47400,1909
47410,1906
47420,1918
47430,1951
47440,1854
47450,1984
47460,1958
47470,2069
47480,1978
47490,1973
47500,1977
47510,1937
47520,1891
47530,1888
47540,1909
47550,1955
47560,1969
47570,1945
47580,1935
47590,1899
47600,1888
47610,1872
47620,1874
47630,1904
47640,1921
47651,1920
47660,1981
47670,1968
47680,1971
47690,1968
47700,1947
47710,1929
47720,1926
47730,1890
47740,1875
47750,1894
47760,1877
47770,1898
47780,1898
47790,1905
47800,1919
47810,1931
47820,1931
47830,1962
47840,1950
47850,1968
47860,1968
47870,1954
47880,1946
47890,1935
47900,1920
47910,1906
47920,1904
47930,1910
47940,1874
47950,1888
47960,1897
47970,1885
47980,1905
47990,1903
48000,1926
48010,1953
48020,1949
48030,1957
48040,1968
48050,1958
48060,1959
48070,1940
48080,2333
48090,1971
48100,1890
48110,1890
48120,1871
48130,1883
48140,1899
48150,1920
48160,1918
48170,1934
48180,1956
48190,1979
48200,1975
48210,1962
48220,1946
48230,1943
48240,1894
48250,1900
48260,1883
48270,1903
48280,1892
48290,1914
48300,1893
48310,1936
48320,1945
48330,1985
48340,1904
48350,1963
48360,1840
48370,1998
48380,2006
48390,1963
48400,1951
48410,1929
48420,1920
48430,1927
48440,1933
48450,1938
48460,1929
48470,1925
48480,1903
48490,1929
48500,1931
48510,1931
48520,1915
48530,1923
48540,1915
48550,1916
48560,1911
48570,1920
48580,1920
48590,1907
48600,1915
48610,1919
48620,1922
48630,1927
48640,1930
48650,1936
48660,1913
48670,1910
48680,1925
48690,2241
48700,1984
48710,1920
48720,1923
48730,1917
48740,1927
48750,1917
48760,1936
48770,1915
48780,1920
48790,1911
48800,1911
48810,1926
48820,1927
48830,1920
48840,1917
48850,1892
48860,1915
48870,1931
48880,1929
48890,1918
48900,1920
48910,1926
48920,1929
48930,1915
48940,1921
48950,1911
48960,1919
48970,1922
48980,1923
48990,1927
49000,1926
49010,1922
49020,1920
49030,1918
49040,1919
49050,1919
49060,1911
49070,1921
49080,1910
49090,1921
49100,1939
49110,1916
49120,1936
49130,1927
49140,1926
49150,1914
49160,1931
49170,1923
49180,1909
49190,1926
49200,1962
49210,1933
49220,1915
49230,1925
49240,1920
49250,1921
49260,1926
49270,1933
49280,1934
49290,1927
49300,2295
49310,1988
49320,1923
49330,1930
49340,1921
49350,1907
49360,1920
49370,1917
49380,1923
49390,1930
49400,1930
49410,1933
49420,1923
49430,1938
49440,1911
49450,1918
49460,1931
49470,1918
49480,1916
49490,1909
49500,1932
49510,1927
49520,1925
49530,1920
49540,1918
49550,1926
49560,1923
49570,1936
49580,1920
49590,1939
49600,1930
49610,1923
49620,1921
49630,1927
49640,1913
49650,1920
49660,1925
49670,1919
49680,1919
49690,1923
49700,1935
49710,1920
49720,1937
49730,1924
49740,1929
49750,1936
49760,1930
49770,1935
49780,1927
49790,1931
49800,1902
49810,1923
49820,1930
49830,1927
49840,1909
49850,1919
49860,1929
49870,1934
49880,1915
49890,1927
49900,2018
49910,1946
49920,1933
49930,1904
49940,2001
49950,1951
49960,1906
49970,1905
49980,1925
49990,1923
50000,1939
50010,1947
50020,1947
50030,1906
50040,1903
50050,1920
50060,1922
50070,1945
50080,1933
50090,1925
50100,1909
50110,1893
50120,1891
50130,1906
50140,1922
50150,1935
50160,1947
50170,1950
50180,1958
50190,1935
50200,1936
50211,1902
50220,1921
50230,1913
50240,1911
50250,1904
50260,1884
50270,1905
50280,1895
50290,1902
50300,1902
50310,1885
50320,1889
50330,1885
50340,1880
50350,1879
50360,1899
50370,1888
50380,1886
50390,1898
50400,1886
50410,1886
50420,1903
50430,1903
50440,1889
50450,1895
50460,1899
50470,1904
50480,1907
50490,1895
50500,1899
50510,1918
50520,1914
50530,1979
50540,1929
50550,1936
50560,1948
50570,1951
50580,1953
50590,1968
50600,1967
50610,1968
50621,1932
50630,1957
50640,1965
50650,1946
50660,1949
50670,1909
50680,1935
50690,1936
50700,1917
50710,1911
50720,1902
50730,1905
50740,1875
50750,1883
50760,1895
50770,1893
50780,1887
50790,1898
50800,1904
50810,1906
50820,1923
50830,1930
50840,1994
50850,1834
50860,2028
50870,1897
50880,1831
50890,1863
50900,1898
50910,1919
50920,1933
50930,1922
50940,1910
50950,1906
50960,1910
50970,1921
50980,1919
50990,1919
51000,1911
51010,1908
51020,1933
51030,1905
51040,1920
51050,1904
51060,1918
51070,1917
51080,1929
51090,1908
51100,1911
51110,1918
51120,1931
51130,2174
51140,1984
51150,1936
51160,1911
51170,1933
51180,1930
51190,1923
51200,1921
51210,1931
51220,1911
51230,1925
51240,1918
51250,1926
51260,1917
51270,1915
51280,1915
51290,1923
51300,1919
51310,1925
51320,1918
51330,1925
51340,1925
51350,1921
51360,1915
51370,1918
51380,1936
51390,1938
51400,1910
51410,1921
51420,1920
51430,1938
51440,1920
51450,1920
51460,1904
51470,1923
51480,1922
51490,1917
51500,1932
51510,1921
51520,1902
51530,1918
51540,1933
51550,1927
51560,1922
51570,1917
51580,1919
51590,1909
51600,1906
51610,1918
51620,1919
51630,1926
51640,1914
51650,1917
51660,1924
51670,1919
51680,1919
51690,1925
51700,1925
51710,1932
51720,1923
51730,1915
51740,2295
51750,1977
51760,1933
51770,1921
51780,1920
51790,1917
51800,1920
51810,1934
51820,1917
51830,1923
51840,1901
51850,1931
51860,1920
51870,1925
51880,1930
51890,1915
51900,1926
51910,1930
51920,1919
51930,1919
51940,1935
51950,1920
51960,1913
51970,1936
51980,1935
51990,1916
52000,1919
52010,1936
52020,1919
52030,1914
52040,1906
52050,1920
52060,1926
52070,1933
52080,1926
52090,1910
52100,1922
52110,1911
52120,1918
52130,1908
52140,1927
52150,1917
52160,1926
52170,1931
52180,1916
52190,1903
52200,1925
52210,1920
52220,1935
52230,1919
52240,1928
52250,1917
52260,1936
52270,1915
52280,1926
52290,1907
52300,1936
52310,1923
52320,1933
52330,1915
52340,1917
52350,1936
52360,1987
52370,1918
52380,1923
52390,1904
52400,1868
52410,1855
52420,2069
52430,1834
52440,1965
52450,1995
52460,1959
52470,1936
52480,1940
52490,1950
52500,1950
52510,1936
52520,1905
52530,1904
52540,1936
52550,1956
52560,1921
52570,1886
52580,1917
52590,1950
52600,1937
52610,1893
52620,1897
52630,1926
52640,1942
52650,1948
52660,1930
52670,1911
52680,1906
52690,1891
52700,1892
52710,1926
52720,1936
52730,1941
52740,1967
52750,1962
52760,1956
52771,1952
52780,1952
52790,1935
52800,1927
52810,1915
52820,1910
52830,1910
52840,1920
52850,1899
52860,1920
52870,1916
52880,1882
52890,1891
52900,1886
52910,1890
52920,1902
52930,1896
52940,1898
52950,1875
52960,2299
52970,1966
52980,1985
52990,1902
53000,1910
53010,1920
53020,1909
53030,1919
53040,1897
53050,1922
53060,1914
53070,1925
53080,1925
53090,1919
53100,1940
53110,1936
53120,1945
53130,1951
53140,1948
53150,1970
53160,1950
53170,1962
53180,1965
53190,1964
53200,1961
53210,1955
53220,1955
53230,1931
53240,1919
53250,1925
53260,1911
53270,1899
53280,1897
53290,1889
53300,1894
53310,1882
53320,1894
53330,1901
53340,1950
53350,1971
53360,1862
53370,1905
53380,2027
53390,1968
53400,1936
53410,1939
53420,1913
53430,1920
53440,1921
53450,1919
53460,1930
53470,1909
53480,1939
53490,1921
53500,1885
53510,1919
53520,1924
53530,1923
53540,1922
53550,1926
53560,1918
53570,2325
53580,2010
53591,1926
53600,1930
53610,1914
53620,1920
53630,1930
53640,1919
53650,1923
53660,1930
53670,1921
53680,1930
53690,1926
53700,1917
53710,1894
53720,1925
53730,1921
53740,1920
53750,1919
53760,1931
53770,1929
53780,1920
53790,1923
53800,1931
53810,1974
53820,1911
53830,1927
53840,1941
53850,1931
53860,1935
53870,1925
53880,1913
53890,1919
53900,1911
53910,1917
53920,1934
53930,1920
53940,1917
53950,1930
53960,1926
53970,1920
53980,1927
53990,1919
54000,1922
54010,1927
54020,1927
54030,1930
54040,1915
54050,1934
54060,1934
54070,1932
54080,1920
54090,1925
54100,1911
54110,1936
54120,1927
54130,1915
54140,1935
54150,1909
54160,1919
54170,1924
54180,2283
54190,1975
54200,1923
54210,2147
54220,1931
54230,1921
54240,1916
54250,1919
54260,1910
54270,1919
54280,1930
54290,1936
54300,1921
54310,1925
54320,1911
54330,1923
54340,1923
54350,1916
54360,1914
54370,1913
54380,1919
54390,1919
54400,1931
54410,1927
54420,1941
54430,1924
54440,1930
54450,1911
54460,1922
54470,1902
54480,1919
54490,1925
54500,1923
54510,1925
54520,1915
54530,1932
54540,1915
54550,1925
54560,1931
54570,1929
54580,1919
54590,1933
54600,1921
54610,1937
54620,1915
54630,1924
54640,1926
54650,1920
54660,1917
54670,1934
54680,1921
54690,1919
54700,1915
54710,1913
54720,1914
54730,1933
54740,1918
54750,1923
54760,1937
54770,1925
54780,1926
54790,2235
54800,1992
54810,1934
54820,1921
54830,1936
54840,1923
54850,1922
54860,1920
54870,1930
54880,1945
54890,1921
54900,1957
54910,2046
54920,1871
54930,1950
54940,1851
54950,1968
54960,1982
54970,1965
54980,1957
54990,1955
55000,1943
55010,1936
55020,1901
55030,1904
55040,1934
55050,1942
55060,1941
55070,1907
55080,1901
55090,1919
55100,1941
55110,1951
55120,1920
55130,1895
55140,1904
55150,1900
55160,1933
55170,1936
55180,1963
55190,1946
55200,1965
55210,1938
55220,1941
55230,1924
55240,1920
55250,1905
55260,1904
55270,1886
55280,1898
55290,1892
55300,1859
55310,1886
55320,1889
55330,1895
55340,1889
55350,1877
55360,1883
55370,1887
55380,1899
55390,1895
55400,2289
55410,1961
55420,1890
55430,1897
55440,1890
55450,1875
55460,1876
55470,1885
55480,1890
55490,1875
55500,1897
55510,1890
55520,1895
55530,1904
55540,1902
55550,1905
55560,1903
55570,1930
55580,1925
55590,1936
55600,1945
55610,1949
55620,1958
55630,1963
55640,1963
55650,1968
55660,1967
55670,1954
55680,1945
55690,1927
55700,1939
55710,1908
55720,1918
55730,1897
55740,1913
55750,1879
55760,1881
55770,1904
55780,1901
55790,1885
55800,1909
55810,1938
55820,1925
55830,1950
55840,1971
55850,1938
55860,1875
55870,1951
55880,2023
55890,1895
55900,1881
55910,1920
55920,1934
55930,1925
55940,1926
55950,1924
55960,1927
55970,1917
55980,1914
55990,1923
56000,1933
56010,1920
56020,2000
56030,1924
56040,1925
56051,1936
56060,1936
56070,1919
56080,1921
56090,1915
56100,1921
56110,1941
56120,1936
56130,1923
56140,1918
56150,1937
56160,1922
56170,1927
56180,1933
56190,1923
56200,1931
56210,1920
56220,1920
56230,1916
56240,1941
56250,1919
56260,1917
56270,1920
56280,1922
56290,1926
56300,1910
56310,1909
56320,1925
56330,1915
56340,1936
56350,1925
56360,1935
56370,1932
56380,1926
56390,1925
56400,1936
56410,1905
56420,1910
56430,1913
56440,1923
56450,1919
56460,1919
56470,1922
56480,1914
56490,1923
56500,1913
56510,1919
56520,1919
56530,1923
56540,1923
56550,1906
56560,1918
56570,1927
56580,1927
56590,1917
56600,1920
56610,1931
56620,1936
56630,1986
56640,1924
56650,1916
56660,1930
56670,1921
56680,1942
56690,1923
56700,1922
56710,1933
56720,1925
56730,1910
56740,1923
56750,1926
56760,1922
56770,1936
56780,1921
56790,1917
56800,1919
56810,1919
56820,1915
56830,1927
56840,1914
56850,1921
56860,1919
56870,1904
56880,1926
56890,1931
56900,1921
56910,1923
56920,1913
56930,1925
56940,1930
56950,1907
56960,1914
56970,1927
56980,1911
56990,1907
57000,1931
57010,1917
57020,1920
57030,1919
57040,1918
57050,1922
57060,1902
57070,1927
57080,1929
57090,1918
57100,1925
57110,1923
57120,1918
57130,1936
57140,1930
57150,1922
57160,1914
57170,1931
57180,1921
57190,1920
57200,1910
57210,1934
57220,1933
57230,2282
57240,1998
57250,1931
57260,1933
57270,1931
57280,1922
57290,1926
57300,1646
57310,1920
57320,1925
57330,1932
57340,1911
57350,1915
57360,1920
57370,1920
57380,1927
57390,1922
57400,1915
57410,1880
57420,1837
57430,2073
57440,1855
57450,1883
57460,1964
57470,1983
57480,1966
57490,1968
57500,1937
57510,1918
57520,1887
57530,1904
57540,1925
57550,1957
57560,1936
57570,1904
57580,1899
57590,1950
57600,1957
57610,1938
57620,1913
57630,1882
57640,1902
57650,1931
57660,1939
57670,1939
57680,1955
57690,1952
57700,1922
57710,1920
57720,1922
57730,1896
57740,1886
57750,1893
57760,1895
57770,1887
57780,1895
57790,1908
57800,1902
57810,1904
57820,1917
57830,1919
57840,1936
57850,1973
57860,1909
57870,1925
57880,1930
57891,1959
57900,1921
57910,1930
57920,1930
57930,1931
57940,1916
57950,1923
57960,1919
57970,1910
57980,1902
57990,1910
58000,1904
58010,1890
58020,1929
58030,1889
58040,1902
58050,1878
58060,1887
58070,1890
58080,1893
58090,1879
58100,1904
58110,1890
58120,1891
58130,1902
58140,1923
58150,1904
58160,1920
58170,1921
58180,1936
58190,1956
58200,1951
58210,1957
58220,1956
58230,1958
58240,1968
58250,1965
58260,1967
58270,1952
58280,1949
58290,1936
58300,1931
58310,1909
58320,1904
58330,1895
58340,1887
58350,1863
58360,1892
58370,1914
58380,1950
58390,1984
58400,1983
58410,1965
58420,1934
58430,1925
58440,1904
58450,2256
58460,1934
58470,1897
58480,1895
58490,1909
58500,1920
58510,1925
58520,1991
58530,1967
58540,1969
58550,1968
58560,1968
58570,1946
58580,1923
58590,1915
58600,1917
58610,1915
58620,1888
58630,1878
58640,1876
58650,1899
58660,1889
58670,1908
58680,1935
58690,1936
58700,1951
58710,1959
58720,1963
58730,1962
58740,1941
58750,1923
58760,1923
58770,1910
58780,1901
58790,1883
58800,1890
58810,1877
58820,1884
58830,1903
58840,1914
58850,1942
58860,1949
58870,1967
58880,1968
58890,1964
58900,1954
58910,1939
58920,1922
58930,1919
58940,1887
58950,1901
58960,1886
58970,1889
58980,1893
58990,1915
59000,1927
59010,1948
59020,1961
59030,1983
59040,1966
59050,1965
59060,2287
59070,1989
59080,1917
59090,1871
59100,1893
59110,1889
59120,1891
59130,1904
59140,1917
59150,1929
59160,1951
59170,1968
59180,1967
59190,1942
59200,1945
59210,1933
59220,1920
59230,1891
59240,1891
59250,1881
59260,1878
59270,1898
59280,1906
59290,1927
59300,1953
59310,1953
59320,1976
59330,1959
59340,1936
59350,1911
59360,1869
59370,2003
59380,1907
59390,1839
59400,1904
59410,1936
59420,1907
59430,1919
59440,1903
59450,1919
59460,1914
59470,1920
59480,1924
59490,1933
59500,1936
59510,1925
59520,1916
59530,1926
59540,1923
59550,1925
59560,1921
59570,1925
59580,1917
59590,1935
59600,1911
59610,1919
59620,1914
59630,1927
59640,1923
59650,1923
59660,1914
59670,1920
59680,1981
59690,1910
59700,1922
59710,1925
59720,1936
59730,1911
59740,1936
59750,1911
59760,1923
59770,1930
59780,1920
59790,1930
59800,1922
59810,1921
59820,1931
59830,1933
59840,1909
59850,1931
59860,1914
59870,1921
59880,1918
59890,1920
59900,1913
59910,1929
59920,1914
59930,1926
59940,1910
59950,1917
59960,1913
59970,1935
59980,1919
59990,1928
60000,1924
