milisegundos,datos
23460,1927
23470,1926
23480,1921
23490,1916
23500,1917
23510,1921
23520,1923
23530,1916
23540,1920
23550,1921
23560,1920
23570,1911
23580,1910
23590,1913
23600,1907
23610,1915
23620,1938
23630,1827
23640,1911
23650,1919
23660,1920
23670,1921
23680,1920
23690,1941
23700,1907
23710,1916
23720,1929
23730,1904
23740,1933
23750,1920
23760,1923
23770,1921
23780,1934
23790,1926
23800,1921
23810,1917
23820,1925
23830,1890
23840,1921
23850,1920
23860,1923
23870,1909
23880,1919
23890,1936
23900,2000
23910,1922
23920,1913
23930,1914
23940,1921
23950,1921
23960,1915
23970,1927
23980,1910
23990,1917
24000,1915
24010,1908
24020,1919
24030,1936
24040,1919
24050,1920
24060,1917
24070,1930
24080,1939
24090,1920
24100,1913
24110,1920
24120,1920
24130,1919
24140,1921
24150,1907
24160,1922
24170,1920
24180,1917
24190,1923
24200,1905
24210,1923
24220,1915
24230,1918
24240,1924
24250,1919
24260,1915
24270,1931
24280,1921
24290,1909
24300,1919
24310,1920
24320,1909
24330,1909
24340,1916
24350,1911
24360,1905
24370,1919
24380,1925
24390,1930
24400,1920
24410,1920
24420,1929
24430,1918
24440,1925
24450,1929
24460,1918
24470,1918
24480,1914
24490,1921
24500,2288
24510,1991
24520,1938
24530,1920
24540,1913
24550,1911
24560,1918
24570,1919
24580,1907
24590,1935
24600,1925
24610,1919
24620,1923
24630,1923
24640,1919
24650,1927
24660,1905
24670,1906
24680,1920
24690,1922
24700,1920
24710,1909
24720,1921
24730,1921
24740,1922
24750,1904
24760,1913
24770,1918
24780,1926
24790,1925
24800,1913
24810,2017
24820,1927
24830,1919
24840,1920
24850,1920
24860,1919
24870,1936
24880,1930
24890,1915
24900,1923
24910,1922
24920,1929
24930,1931
24940,1918
24950,1909
24960,1914
24970,1918
24980,1934
24990,1919
25000,1929
25010,1910
25020,1914
25030,1936
25040,1930
25050,1927
25060,1942
25070,1911
25080,1922
25090,1909
25100,1920
25110,2299
25120,1989
25131,1983
25140,1903
25150,1931
25160,1907
25170,1907
25180,1933
25190,1917
25200,1910
25210,1917
25220,1907
25230,1921
25240,1915
25250,1929
25260,1919
25270,1923
25280,1919
25290,1919
25300,1930
25310,1931
25320,1931
25330,1936
25340,1918
25350,1919
25360,1930
25370,1921
25380,1919
25390,1923
25400,1921
25410,1919
25420,1936
25430,1918
25440,1906
25450,1918
25460,1917
25470,1906
25480,1913
25490,1915
25500,1914
25510,1916
25520,1927
25530,1929
25540,1917
25550,1936
25560,1914
25570,1911
25580,1904
25590,1909
25600,1909
25610,1936
25620,1919
25630,1915
25640,1922
25650,1917
25660,1904
25670,1919
25680,1920
25690,1921
25700,1918
25710,1924
25720,1931
25730,1991
25741,1921
25750,1904
25760,1945
25770,1920
25780,1922
25790,1920
25800,1926
25810,1922
25820,1933
25830,1930
25840,1925
25850,1911
25860,1904
25870,1919
25880,1919
25890,1920
25900,1904
25910,1921
25920,1913
25930,1917
25940,1918
25950,1920
25960,1917
25970,1920
25980,1911
25990,1914
26000,1916
26010,1918
26020,1919
26030,1914
26040,1927
26050,1926
26060,1930
26070,1915
26080,1918
26090,1920
26100,1934
26110,1925
26120,1931
26130,1909
26140,1905
26150,1911
26160,1920
26170,1904
26180,1933
26190,1936
26200,1913
26210,1913
26220,1932
26230,1917
26240,1921
26250,1928
26260,1926
26270,1920
26280,1902
26290,1915
26300,1894
26310,1914
26320,1918
26330,2265
26340,1985
26350,1911
26361,1780
26370,1923
26380,1920
26390,1914
26400,1918
26410,1907
26420,1915
26430,1916
26440,1920
26450,1904
26460,1915
26470,1920
26480,1916
26490,1910
26500,1926
26510,1906
26520,1918
26530,1915
26540,1909
26550,1919
26560,1923
26570,1933
26580,1919
26590,1936
26600,1919
26610,1923
26620,1932
26630,1920
26640,1931
26650,1917
26660,1911
26670,1927
26680,1932
26690,1929
26700,1917
26710,1926
26720,1922
26730,1939
26740,1910
26750,1910
26760,1907
26770,1910
26780,1921
26790,1912
26800,1920
26810,1923
26820,1920
26830,1923
26840,1923
26850,1915
26860,1920
26870,1920
26880,1909
26890,1909
26900,1920
26910,1904
26920,1914
26930,1904
26940,1923
26950,1968
26960,1919
26970,1919
26980,1923
26990,1919
27000,1922
27010,1932
27020,1918
27030,1919
27040,1927
27050,1920
27060,1909
27070,1916
27080,1936
27090,1920
27100,1921
27110,1919
27120,1934
27130,1919
27140,1931
27150,1906
27160,1903
27170,1916
27180,1918
27190,1913
27200,1917
27210,1909
27220,1904
27230,1894
27240,1918
27250,1910
27260,1906
27270,1920
27280,1917
27290,1925
27300,1920
27310,1915
27320,1904
27330,1935
27340,1913
27350,1923
27360,1909
27370,1921
27380,1911
27390,1925
27400,1917
27410,1920
27420,1936
27430,1903
27440,1914
27450,1929
27460,1915
27470,1937
27480,1903
27490,1906
27500,1920
27510,1907
27520,1923
27530,1904
27540,1924
27550,1923
27560,1969
27570,1922
27580,1919
27590,1906
27600,1920
27610,1914
27620,1930
27630,1895
27640,1867
27650,1910
27660,1918
27670,1909
27680,1922
27690,1914
27700,1934
27710,1907
27720,1915
27730,1951
27740,1923
27750,1919
27760,1910
27770,1887
27780,1911
27790,1918
27800,1936
27810,1903
27820,1907
27830,1923
27840,1904
27850,1904
27860,1918
27870,1911
27880,1916
27890,1910
27900,1920
27910,1907
27920,1923
27930,1913
27940,1919
27950,1932
27960,1917
27970,1909
27980,1927
27990,1914
28000,1918
28010,1914
28020,1920
28030,1919
28040,1910
28050,1917
28060,1909
28070,1914
28080,1935
28090,1917
28100,1909
28110,1913
28120,1907
28130,1921
28140,1970
28150,1918
28160,2303
28170,1979
28180,1907
28190,1905
28200,1967
28210,1914
28220,1921
28230,1916
28240,1871
28250,1914
28260,1925
28270,1921
28280,1917
28290,1926
28300,1923
28310,1927
28320,1919
28330,1926
28340,1904
28350,1911
28360,1903
28370,1920
28380,1930
28390,1905
28400,1918
28410,1927
28420,1915
28430,1923
28440,1918
28450,1920
28460,1917
28470,1918
28480,1921
28490,1933
28500,1905
28510,1907
28520,1926
28530,1917
28540,1937
28550,1915
28560,1919
28570,1931
28580,1936
28590,1907
28600,1918
28610,1930
28620,1920
28630,1920
28640,1879
28650,1905
28660,1913
28670,1926
28680,1921
28690,1921
28700,1933
28710,1926
28720,1932
28730,1904
28740,1911
28750,1907
28760,1933
28770,2270
28780,1981
28790,1909
28800,1921
28811,1906
28820,1908
28830,1919
28840,1906
28850,1909
28860,1905
28870,1909
28880,1918
28890,1895
28900,1920
28910,1919
28920,1907
28930,1916
28940,1922
28950,1925
28960,1929
28970,1918
28980,1927
28990,1920
29000,1918
29010,1921
29020,1921
29030,1936
29040,1917
29050,1907
29060,1905
29070,1923
29080,1917
29090,1919
29100,1920
29110,1899
29120,1909
29130,1918
29140,1927
29150,1914
29160,1913
29170,1920
29180,1903
29190,1905
29200,1921
29210,1917
29220,1920
29230,1911
29240,1926
29250,1929
29260,1919
29270,1904
29280,1917
29290,1918
29300,1919
29310,1907
29320,1933
29330,1920
29340,1923
29350,1906
29360,1914
29370,1927
29380,2299
29390,1981
29400,1934
29410,1923
29420,1924
29430,1894
29440,1906
29450,1925
29460,1916
29470,1930
29480,1914
29490,1910
29500,1923
29510,1920
29520,1920
29530,1936
29540,1911
29550,1927
29560,1920
29570,1917
29580,1918
29590,1925
29600,1904
29610,1908
29620,1920
29630,1921
29640,1919
29650,1921
29660,1919
29670,1916
29680,1916
29690,1904
29700,1937
29710,1915
29720,1936
29730,1918
29740,1918
29750,1924
29760,1913
29770,1909
29780,1935
29790,1915
29800,1918
29810,1915
29820,1918
29830,1917
29840,1913
29850,1925
29860,1922
29870,1909
29880,1935
29890,1923
29900,1928
29910,1919
29920,1914
29930,1910
29940,1915
29950,1914
29960,1922
29970,1917
29980,1906
29990,2250
30000,2007
30010,1923
30020,1930
30030,1929
30040,1904
30051,1697
30060,1904
30070,1915
30080,1923
30090,1920
30100,1918
30110,1925
30120,1922
30130,1921
30140,1914
30150,1921
30160,1904
30170,1919
30180,1905
30190,1921
30200,1918
30210,1936
30220,1923
30230,1913
30240,1927
30250,1921
30260,1919
30270,1915
30280,1922
30290,1921
30300,1922
30310,1910
30320,1907
30330,1905
30340,1918
30350,1936
30360,1923
30370,1923
30380,1930
30390,1920
30400,1927
30410,1907
30420,1920
30430,1914
30440,1913
30450,1932
30460,1907
30470,1922
30480,1909
30490,1917
30500,1926
30510,1915
30520,1925
30530,1907
30540,1918
30550,1921
30560,1913
30570,1936
30580,1919
30590,1917
30600,2298
30610,2027
30620,1927
30630,1923
30640,1915
30650,1909
30660,1922
30670,1894
30680,1919
30690,1921
30700,1927
30710,1907
30720,1925
30730,1920
30740,1907
30750,1925
30760,1924
30770,1920
30780,1921
30790,1922
30800,1925
30810,1920
30820,1918
30830,1918
30840,1920
30850,1918
30860,1919
30870,1929
30880,1920
30890,1919
30900,1906
30910,1941
30920,1929
30930,1925
30940,1921
30950,1921
30960,1917
30970,1925
30980,1919
30990,1911
31000,1911
31010,1915
31020,1919
31030,1920
31040,1919
31050,1915
31060,1919
31070,1907
31080,1931
31090,1917
31100,1915
31110,1920
31120,1923
31130,1922
31140,1920
31150,1911
31160,1924
31170,1927
31180,1920
31190,1934
31200,1902
31210,2155
31220,1973
31230,1923
31240,1911
31250,1915
31260,1910
31270,1917
31280,1917
31290,1919
31300,1916
31310,1913
31320,1920
31330,1930
31340,1907
31350,1936
31360,1909
31370,1917
31380,1906
31390,1904
31400,1923
31410,1909
31420,1918
31430,1921
31440,1913
31450,1936
31460,1905
31470,1921
31480,1915
31490,1904
31500,1907
31510,1917
31520,1921
31530,1926
31540,1905
31550,1923
31560,1911
31570,1918
31580,1909
31590,1919
31600,1922
31610,1927
31620,1910
31630,1905
31640,1907
31650,1931
31660,1924
31670,1921
31680,1921
31690,1907
31700,1921
31710,1930
31720,1921
31730,1918
31740,1919
31750,1919
31760,1907
31770,1904
31781,1851
31790,1911
31800,1934
31810,1910
31820,1904
31830,1979
31840,1915
31850,1910
31860,1927
31870,1909
31880,1926
31890,1932
31900,1923
31910,1920
31920,1904
31930,1921
31940,1919
31950,1904
31960,1911
31970,1915
31980,1934
31990,1922
32000,1920
32010,1925
32020,1923
32030,1911
32040,1921
32050,1920
32060,1936
32070,1905
32080,1918
32090,1915
32100,1910
32110,1917
32120,1904
32130,1911
32140,1930
32150,1921
32160,1926
32170,1921
32180,1911
32190,1937
32200,1919
32210,1922
32220,1923
32230,1927
32240,1917
32250,1938
32260,1915
32270,1914
32280,1931
32290,1916
32300,1921
32310,1921
32320,1929
32330,1915
32340,1936
32350,1902
32360,1920
32370,1912
32380,1891
32390,1917
32400,1921
32410,1911
32420,1913
32430,2295
32440,1966
32450,1904
32460,1911
32470,1926
32480,1904
32490,1904
32500,1934
32510,1930
32520,1920
32530,1907
32540,1947
32550,1902
32560,1914
32570,1919
32580,1913
32590,1911
32600,1926
32610,1935
32620,1925
32630,1910
32640,1905
32650,1929
32660,1915
32670,1921
32680,1915
32690,1914
32700,1914
32710,1919
32720,1916
32730,1910
32740,1919
32750,1933
32760,1922
32770,1935
32780,1875
32790,1914
32800,1918
32810,1938
32820,1914
32830,1919
32840,1923
32850,1914
32860,1920
32870,1927
32880,1913
32890,1914
32900,1917
32910,1921
32920,1918
32930,1920
32940,1920
32950,1920
32960,1935
32970,1936
32980,1920
32990,1909
33000,1904
33010,1920
33020,1926
33030,1919
33040,2258
33050,1995
33060,1916
33070,1905
33080,1919
33090,1916
33100,1919
33110,1926
33120,1845
33130,1925
33140,1914
33150,1926
33160,1915
33170,1917
33180,1925
33190,1927
33200,1918
33210,1927
33220,1915
33230,1911
33240,1907
33250,1905
33260,1931
33270,1918
33280,1910
33290,1910
33300,1911
33310,1915
33320,1915
33330,1921
33340,1935
33350,1910
33360,1922
33370,1909
33380,1920
33390,1936
33400,1921
33410,1909
33420,1916
33430,1920
33440,1910
33450,1893
33460,1923
33470,1916
33480,1919
33490,1919
33500,1909
33510,1921
33520,1915
33530,1909
33540,1936
33550,1931
33560,1933
33570,1911
33580,1919
33590,1924
33600,1923
33610,1924
33620,1899
33630,1907
33640,1862
33650,2307
33660,1973
33670,1922
33680,1926
33690,1910
33700,1936
33710,1934
33720,1906
33730,1907
33740,1917
33750,1907
33760,1918
33770,1922
33780,1922
33790,1924
33800,1910
33810,1914
33820,1922
33830,1919
33840,1911
33850,1919
33860,1907
33870,1930
33880,1914
33890,1914
33900,1906
33910,1918
33920,1919
33930,1911
33940,1913
33950,1926
33960,1914
33970,1913
33980,1917
33990,1915
34000,1925
34010,1924
34020,1914
34030,1914
34040,1920
34050,1918
34060,1904
34070,1927
34080,1914
34090,1917
34100,1911
34110,1915
34120,1904
34130,1927
34140,1917
34150,1910
34160,1926
34170,1907
34180,1910
34190,1913
34200,1922
34210,1939
34220,1914
34230,1922
34240,1933
34250,1918
34260,1920
34270,1977
34280,1914
34290,1939
34300,1922
34310,1925
34320,1922
34330,1902
34341,1914
34350,1909
34360,1919
34370,1917
34380,1921
34390,1928
34400,1904
34410,1922
34420,1926
34430,1920
34440,1915
34450,1931
34460,1913
34470,1923
34480,1924
34490,1917
34500,1907
34510,1911
34520,1919
34530,1911
34540,1922
34550,1925
34560,1917
34570,1920
34580,1908
34590,1919
34600,1915
34610,1917
34620,1918
34630,1931
34640,1919
34650,1911
34660,1917
34670,1920
34680,1925
34690,1927
34700,1915
34710,1922
34720,1910
34730,1911
34740,1906
34750,1914
34760,1934
34770,1904
34780,1919
34790,1911
34800,1920
34810,1921
34820,1915
34830,1925
34840,1910
34850,1911
34860,1931
34870,2256
34880,1983
34890,1918
34900,1921
34910,1917
34920,1913
34930,1917
34940,1922
34950,1910
34960,1928
34970,1917
34980,1925
34990,1925
35000,1931
35010,1929
35020,1918
35030,1925
35040,1908
35050,1908
35060,1920
35070,1922
35080,1918
35090,1919
35100,1910
35110,1911
35120,1913
35130,1922
35140,1922
35150,1903
35160,1929
35170,1915
35180,1923
35190,1911
35200,1917
35210,1924
35220,1908
35230,1923
35240,1936
35250,1932
35260,1904
35270,1918
35280,1904
35290,1927
35300,1920
35310,1909
35320,1908
35330,1906
35340,1910
35350,1909
35360,1910
35370,1919
35380,1920
35390,1914
35400,1913
35410,1918
35420,1905
35430,1917
35440,1945
35450,1905
35460,1919
35470,1923
35480,1929
35490,1991
35500,1915
35510,1915
35520,1892
35530,1923
35540,1919
35550,1905
35560,1926
35570,1927
35580,1919
35590,1921
35600,1907
35610,1910
35620,1917
35630,1909
35640,1920
35650,1914
35660,1920
35670,1904
35680,1918
35690,1914
35700,1917
35710,1920
35720,1923
35730,1917
35740,1922
35750,1919
35760,1908
35770,1918
35780,1921
35790,1919
35800,1919
35810,1920
35820,1931
35830,1916
35840,1911
35850,1917
35860,1920
35870,1915
35880,1917
35890,1907
35900,1924
35910,1915
35920,1911
35930,1924
35940,1922
35950,1918
35960,1918
35970,1911
35980,1926
35990,1904
36000,1906
36010,1904
36020,1921
36030,1920
36040,1917
36050,1915
36060,1919
36070,1911
36080,1909
36090,1915
36100,1984
36110,1926
36120,1936
36130,1901
36140,1931
36150,1936
36160,1902
36170,1929
36180,1919
36190,1919
36200,1930
36210,1922
36220,1910
36230,1913
36240,1904
36250,1934
36260,1926
36270,1941
36280,1915
36290,1923
36300,1924
36310,1927
36320,1928
36330,1920
36340,1921
36350,1910
36360,1932
36370,1924
36380,1914
36390,1920
36400,1928
36410,1915
36420,1904
36430,1936
36440,1907
36450,1922
36460,1914
36470,1918
36480,1917
36490,1914
36500,1919
36510,1906
36520,1907
36530,1922
36540,1917
36550,1913
36560,1911
36570,1901
36580,1913
36590,1919
36600,1920
36610,1925
36620,1902
36630,1911
36640,1921
36650,1922
36660,1919
36670,1911
36680,1919
36690,1914
36700,1920
36710,1981
36720,1913
36730,1936
36740,1917
36750,1905
36760,1906
36770,1925
36780,1910
36790,1906
36800,1913
36810,1913
36820,1927
36830,1921
36840,1919
36850,1919
36860,1913
36870,1923
36880,1912
36890,1904
36901,1927
36910,1917
36920,1907
36930,1923
36940,1919
36950,1911
36960,1919
36970,1907
36980,1911
36990,1915
37000,1909
37010,1920
37020,1908
37030,1909
37040,1917
37050,1904
37060,1933
37070,1916
37080,1914
37090,1917
37100,1891
37110,1919
37120,1919
37130,1918
37140,1922
37150,1929
37160,1936
37170,1911
37180,1924
37190,1923
37200,1922
37210,1913
37220,1918
37230,1923
37240,1922
37250,1904
37260,1916
37270,1910
37280,1915
37290,1916
37300,1910
37311,2244
37320,1984
37330,1922
37340,1922
37350,1915
37360,1911
37370,1904
37380,1919
37390,1926
37400,1919
37410,1905
37420,1912
37430,1920
37440,1933
37450,1907
37460,1917
37470,1910
37480,1931
37490,1921
37500,1914
37510,1914
37520,1917
37530,1921
37540,1911
37550,1919
37560,1926
37570,1906
37580,1914
37590,1920
37600,1914
37610,1932
37620,1918
37630,1930
37640,1918
37650,1933
37660,1931
37670,1901
37680,1913
37690,1917
37700,1906
37710,1918
37720,1920
37730,1914
37740,1925
37750,1915
37760,1932
37770,1910
37780,1916
37790,1905
37800,1921
37810,1925
37820,1933
37830,1933
37840,1918
37850,1916
37860,1925
37870,1902
37880,1936
37890,1914
37900,1919
37910,1914
37920,1919
37930,1970
37940,1926
37950,1931
37960,1943
37970,1904
37980,1915
37990,1923
38000,1931
38010,1911
38020,1904
38031,1975
38040,1918
38050,1895
38060,1934
38070,1919
38080,1904
38090,1909
38100,1900
38110,1918
38120,1923
38130,1921
38140,1911
38150,1919
38160,1904
38170,1915
38180,1918
38190,1917
38200,1920
38210,1914
38220,1917
38230,1921
38240,1915
38250,1920
38260,1941
38270,1910
38280,1915
38290,1923
38300,1915
38310,1924
38320,1923
38330,1929
38340,1907
38350,1936
38360,1936
38370,1920
38380,1910
38390,1917
38400,1910
38410,1920
38420,1903
38430,1911
38440,1904
38450,1920
38460,1937
38470,1911
38480,1919
38490,1917
38500,1915
38510,1919
38520,1907
38530,2191
38540,1995
38550,1932
38560,1917
38570,1920
38580,1902
38590,1920
38600,1926
38610,1911
38620,1936
38630,1914
38640,1922
38650,1916
38660,1936
38670,1911
38680,1934
38690,1914
38700,1916
38710,1925
38720,1907
38730,1913
38740,1925
38750,1913
38760,1904
38770,1913
38780,1907
38790,1906
38800,1923
38810,1911
38820,1915
38830,1911
38840,1930
38850,1905
38860,1927
38870,1917
38880,1904
38890,1914
38900,1895
38910,1919
38920,1919
38930,1933
38940,1915
38950,1915
38960,1889
38970,1934
38980,1910
38990,1920
39000,1922
39010,1904
39020,1911
39030,1919
39040,1930
39050,1915
39060,1901
39070,1915
39080,1905
39090,1921
39100,1907
39110,1918
39120,1918
39130,1911
39140,2310
39150,1975
39160,2015
39170,1911
39180,1924
39190,1914
39200,1915
39210,1920
39220,1911
39230,1913
39240,1904
39250,1927
39260,1920
39270,1914
39280,1911
39290,1927
39300,1932
39310,1911
39320,1929
39330,1895
39340,1920
39350,1923
39360,1918
39370,1911
39380,1919
39390,1919
39400,1916
39410,1920
39420,1924
39430,1923
39440,1919
39450,1936
39460,1915
39470,1908
39480,1927
39490,1921
39500,1919
39510,1904
39520,1916
39530,1923
39540,1911
39550,1905
39560,1919
39570,1909
39580,1913
39590,1917
39600,1908
39610,1914
39620,1925
39630,1924
39640,1913
39650,1915
39660,1913
39670,1929
39680,1909
39690,1913
39700,1911
39710,1920
39720,1909
39730,1919
39740,1917
39750,2283
39760,1963
39770,1907
39780,1920
39790,1907
39800,1919
39810,1920
39820,1927
39830,1919
39840,1918
39850,1904
39860,1913
39870,1931
39880,1909
39890,1915
39900,1927
39910,1918
39920,1909
39930,1920
39940,1927
39950,1927
39960,1918
39970,1910
39980,1916
39990,1922
40000,1920
40010,1927
40020,1929
40030,1921
40040,1916
40050,1995
40060,1914
40070,1917
40080,1917
40090,1913
40100,1917
40110,1919
40120,1916
40130,1907
40140,1911
40150,1915
40160,1923
40170,1915
40180,1921
40190,1904
40200,1920
40210,1907
40220,1919
40230,1927
40240,1915
40250,1922
40260,1901
40270,1905
40280,1922
40290,1921
40300,1904
40310,1920
40320,1916
40330,1917
40340,1919
40350,1913
40360,2249
40370,1968
40380,1923
40390,1920
40400,1921
40410,1918
40420,1923
40430,1918
40440,1936
40450,1923
40460,1920
40470,1920
40480,1902
40490,1921
40500,1921
40510,1918
40520,1921
40530,1915
40540,1908
40550,1904
40560,1915
40570,1897
40580,1905
40590,1921
40600,1920
40610,1915
40620,1915
40630,1904
40640,1904
40650,1917
40660,1921
40670,1905
40680,1915
40690,1907
40700,1913
40710,1923
40720,1919
40730,1906
40740,1917
40750,1915
40760,1905
40770,1909
40780,1911
40790,1906
40800,1917
40810,1906
40820,1921
40830,1921
40840,1906
40850,1906
40860,1926
40870,1936
40880,1919
40890,1910
40900,1920
40910,1924
40920,1921
40930,1920
40940,1906
40950,1915
40960,1918
40970,2265
40980,1973
40990,1929
41000,1969
41010,1935
41020,1910
41030,1909
41040,1907
41050,1920
41060,1914
41070,1922
41080,1921
41090,1923
41100,1921
41110,1920
41120,1904
41130,1930
41140,1910
41150,1919
41160,1920
41170,1918
41180,1909
41190,1914
41200,1919
41210,1921
41220,1914
41230,1915
41240,1905
41250,1930
41260,1919
41270,1920
41280,1909
41290,1899
41300,1918
41310,1906
41320,1917
41330,1914
41340,1911
41350,1925
41360,1901
41370,1914
41380,1919
41390,1909
41400,1911
41410,1923
41420,1917
41430,1911
41440,1917
41450,1927
41460,1908
41470,1920
41480,1909
41490,1921
41500,1931
41510,1908
41520,1910
41530,1923
41540,1917
41550,1917
41560,1929
41570,1917
41580,2265
41590,1856
41600,1925
41610,1920
41620,1926
41630,1931
41640,1909
41650,1927
41660,1905
41670,1923
41680,1915
41690,1919
41700,1909
41710,1920
41720,1920
41730,1922
41740,1919
41750,1926
41760,1910
41770,1905
41780,1910
41790,1904
41800,1904
41810,1922
41820,1913
41830,1920
41840,1922
41850,1920
41860,1921
41870,1933
41880,1919
41890,1914
41900,1911
41910,1930
41920,1910
41930,1908
41940,1919
41950,1918
41960,1917
41970,1929
41980,1906
41990,1914
42000,1920
42010,1927
42021,1923
42030,1903
42040,1915
42050,1906
42060,1919
42070,1918
42080,1921
42090,1919
42100,1919
42110,1925
42120,1925
42130,1913
42140,1936
42150,1922
42160,1917
42170,1904
42180,1920
42190,2256
42200,1982
42210,1887
42220,1913
42230,1929
42240,1921
42250,1908
42260,1920
42270,1920
42280,1922
42290,1925
42300,1923
42310,1919
42320,1917
42330,1918
42340,1913
42350,1915
42360,1932
42370,1930
42380,1922
42390,1924
42400,1936
42410,1927
42420,1915
42430,1925
42440,1928
42450,1921
42460,1919
42470,1918
42480,1919
42490,1927
42500,1915
42510,1904
42520,1904
42530,1911
42540,1915
42550,1925
42560,1925
42570,1926
42580,1907
42590,1907
42600,1926
42610,1915
42620,1917
42630,1923
42640,1921
42650,1919
42660,1915
42670,1915
42680,1914
42690,1933
42700,1908
42710,1919
42720,1918
42730,1909
42740,1904
42750,1914
42760,1917
42770,1931
42780,1917
42790,1917
42800,2258
42810,2030
42820,1930
42830,1922
42840,1915
42850,1909
42860,1920
42870,1935
42880,1904
42890,1914
42900,1929
42910,1909
42920,1905
42930,1913
42940,1914
42950,1923
42960,1923
42970,1917
42980,1907
42990,1908
43000,1921
43010,1919
43020,1897
43030,1919
43040,1923
43050,1919
43060,1905
43070,1921
43080,1919
43090,1910
43100,1916
43110,1909
43120,1919
43130,1926
43140,1922
43150,1929
43160,1901
43170,1912
43180,1934
43190,1915
43200,1913
43210,1905
43220,1914
43230,1907
43240,1917
43250,1911
43260,1920
43270,1933
43280,1906
43290,1906
43300,1935
43310,1909
43320,1916
43330,1930
43340,1914
43350,1910
43360,1905
43370,1920
43380,1930
43390,1917
43400,1910
43410,2251
43420,1957
43430,1918
43440,1910
43450,1923
43460,1921
43470,1929
43480,1922
43490,1923
43500,1920
43510,1923
43520,1921
43530,1915
43540,1915
43550,1917
43560,1904
43570,1889
43580,1918
43590,1917
43600,1921
43610,1910
43620,1923
43630,1926
43640,1915
43650,1923
43660,1915
43670,1904
43680,1920
43690,1919
43700,1919
43710,1911
43720,1914
43730,1923
43740,1906
43750,1925
43760,1915
43770,1927
43780,1926
43790,1915
43800,1923
43810,1918
43820,1916
43830,1915
43840,1919
43850,1906
43860,1915
43870,1916
43880,1936
43890,1935
43900,1907
43910,1924
43920,1913
43930,1907
43940,1908
43950,1910
43960,1919
43970,1932
43980,1910
43990,1914
44000,1934
44010,1914
44020,2253
44030,1978
44040,1924
44050,1920
44060,1902
44070,1918
44080,1911
44090,1910
44100,1920
44110,1914
44120,1914
44130,1925
44140,1917
44150,1933
44160,1925
44170,1905
44180,1913
44190,1910
44200,1917
44210,1926
44220,1923
44230,1921
44240,1911
44250,1919
44260,1907
44270,1924
44280,1922
44290,1904
44300,1919
44310,1910
44320,1908
44330,1907
44340,1920
44350,1926
44360,1917
44370,1905
44380,1923
44390,1920
44400,1914
44410,1927
44420,1932
44430,1920
44440,1908
44450,1920
44460,1930
44470,1914
44480,1904
44490,1932
44500,1915
44510,1934
44520,1919
44530,1906
44540,1910
44550,1917
44560,1907
44570,1922
44581,1918
44590,1937
44600,1919
44610,1904
44620,1920
44630,2266
44640,1978
44650,1917
44660,1907
44670,1933
44680,1925
44690,1675
44700,1924
44710,1905
44720,1911
44730,1914
44740,1921
44750,1925
44760,1936
44770,1904
44780,1934
44790,1920
44800,1931
44810,1909
44820,1920
44830,1920
44840,1914
44850,1920
44860,1919
44870,1911
44880,1922
44890,1915
44900,1923
44910,1922
44920,1920
44930,1920
44940,1927
44950,1913
44960,1911
44970,1911
44980,1911
44990,1925
45000,1919
45010,1917
45020,1909
45030,1914
45040,1927
45050,1915
45060,1905
45070,1919
45080,1904
45090,1908
45100,1904
45110,1906
45120,1923
45130,1908
45140,1904
45150,1924
45160,1913
45170,1927
45180,1936
45190,1926
45200,1924
45210,1919
45220,1909
45230,1930
45240,2231
45250,1978
45260,1923
45270,1920
45280,1907
45290,1920
45300,1931
45310,1909
45320,1915
45330,1909
45340,1906
45350,1931
45360,1917
45370,1913
45380,1925
45390,1904
45400,1919
45410,1919
45420,1925
45430,1904
45440,1920
45450,1921
45460,1930
45470,1920
45480,1902
45490,1925
45500,1906
45510,1918
45520,1935
45530,1917
45540,1923
45550,1903
45560,1920
45570,1898
45580,1905
45590,1920
45600,1913
45610,1910
45620,1907
45630,1923
45640,1921
45650,1919
45660,1919
45670,1922
45680,1915
45690,1915
45700,1918
45710,1917
45720,1910
45730,1909
45740,1935
45750,1930
45760,1921
45770,1917
45780,1918
45790,1917
45800,1924
45810,1933
45820,1906
45830,1917
45840,1913
45850,1926
45860,1967
45870,1933
45880,1930
45890,1920
45900,1922
45910,1923
45920,1927
45930,1916
45940,1911
45950,1929
45960,1910
45970,1928
45980,1915
45990,1937
46000,1933
46010,1922
46020,1936
46030,1913
46040,1921
46050,1918
46060,1929
46070,1927
46080,1899
46090,1906
46100,1915
46110,1908
46120,1924
46130,1917
46140,1913
46150,1933
46160,1906
46170,1913
46180,1917
46190,1925
46200,1911
46210,1918
46220,1931
46230,1923
46240,1915
46250,1917
46260,1933
46270,1922
46280,1917
46290,1920
46300,1911
46310,1914
46320,1928
46330,1917
46340,1911
46350,1914
46360,1920
46370,1916
46380,1923
46390,1904
46400,1903
46410,1918
46420,1925
46430,1906
46440,1920
46450,1923
46460,1919
46470,1970
46480,1702
46490,1911
46500,1915
46510,1919
46520,1925
46530,1910
46540,1907
46550,1920
46560,1936
46570,1908
46580,1908
46590,1907
46600,1904
46610,1931
46620,1934
46630,1914
46640,1910
46650,1915
46660,1917
46670,1936
46680,1904
46690,1914
46700,1915
46710,1922
46720,1909
46730,1907
46740,1914
46750,1927
46760,1903
